"","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","disturbance_type","comparison_type","disturbance_av","control_av","dist_var","control_var","var_type","dist_n","control_n","above_below","perc_during_dist","perc_annual_dist","time_after_dist_end","Functional_group_size","Country","exp_obs","before_after","controlled","blocked","paired","randomized","Validity","lat","lon","trophic_to_use","exoskeleton","study_year","geary_test","lnrr_laj","v_lnrr_laj","yi","vi","rr_diff","sei","e_n","inv_n_tilda","sqrt_inv_n_tilda","aridity"
"404","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Symphypleona","drought","undisturbed vs disturbed",0.016519824,0.071585903,NA,0.033039648,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,NA,-1.54600381834431,0.278766628214491,-1.4663370548242,NA,0.0796667635201092,NA,86,0.0465116279069767,0.215665546406877,0.4913
"405","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Symphypleona","drought","undisturbed vs disturbed",0.044052863,0.110132159,0.011013216,0.071585903,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-1.0962907420097,0.530603122922014,-0.916290745494155,0.4849999987061,0.17999999651555,0.69641941293024,86,0.0465116279069767,0.215665546406877,0.4913
"406","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Symphypleona","drought","undisturbed vs disturbed",1.398678414,1.696035242,0.308370044,0.534140969,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.218053514799332,0.150842250264053,-0.192765515852901,0.147792192305392,0.0252879989464309,0.384437501169425,86,0.0465116279069767,0.215665546406877,0.4913
"407","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Symphypleona","drought","undisturbed vs disturbed",0.225770925,0.143171806,0.099118943,0.071585903,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.426846737595333,0.467654826238082,0.455475529364252,0.442742416462164,0.0286287917689181,0.665388921204857,86,0.0465116279069767,0.215665546406877,0.4913
"408","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Neelipleona","drought","undisturbed vs disturbed",0.009589041,0.002739726,0.009931507,0.001027397,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"fail",1.71880257053299,1.50594645069809,1.25276296849537,1.21332906720026,0.466039602037624,1.10151217296962,86,0.0465116279069767,0.215665546406877,0.4913
"409","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Neelipleona","drought","undisturbed vs disturbed",0.018493151,0.03630137,0.018150685,0.035958904,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"fail",-0.683412628680301,2.41721517887142,-0.674455034284341,1.94452693466704,0.00895759439596033,1.39446295564531,86,0.0465116279069767,0.215665546406877,0.4913
"410","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Prostigmata","drought","undisturbed vs disturbed",0.099056604,0.099056604,NA,0.08254717,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"fail",-0.320380107026992,0.869412445587996,0,NA,0.320380107026992,NA,86,0.0465116279069767,0.215665546406877,0.4913
"411","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Prostigmata","drought","undisturbed vs disturbed",0.478773585,0.462264151,0.08254717,0.132075472,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.00913825126690837,0.113246058557774,0.0350913198858654,0.111359169590907,0.025953068618957,0.333705213610616,86,0.0465116279069767,0.215665546406877,0.4913
"412","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Prostigmata","drought","undisturbed vs disturbed",2.955188679,4.077830189,0.544811321,0.841981132,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.326325206365758,0.0773639427364208,-0.322002530948881,0.0766207574166533,0.00432267541687664,0.276804547319319,86,0.0465116279069767,0.215665546406877,0.4913
"413","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Prostigmata","drought","undisturbed vs disturbed",3.66509434,4.094339623,0.610849057,0.676886792,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.110528253188164,0.0554889881561899,-0.1107513642773,0.0551093334379144,0.00022311108913671,0.234753771935435,86,0.0465116279069767,0.215665546406877,0.4913
"414","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesostigmata","drought","undisturbed vs disturbed",0.336538462,0.649038462,0.096153846,0.192307692,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.659858956837262,0.173016956500359,-0.656779535728753,0.169424147369204,0.00307942110850878,0.411611646299281,86,0.0465116279069767,0.215665546406877,0.4913
"415","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesostigmata","drought","undisturbed vs disturbed",0.216346154,0.240384615,NA,0.096153846,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,NA,-0.158518398151485,0.220804729538614,-0.105360513346715,NA,0.0531578848047701,NA,86,0.0465116279069767,0.215665546406877,0.4913
"416","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesostigmata","drought","undisturbed vs disturbed",2.043269231,2.1875,0.408653846,0.360576923,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.0617935657104904,0.0677551923194767,-0.0682082499135924,0.0671706315154902,0.00641468420310196,0.259172976051691,86,0.0465116279069767,0.215665546406877,0.4913
"417","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesostigmata","drought","undisturbed vs disturbed",2.980769231,3.942307692,1.225961538,1.370192308,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.255404313336185,0.300760192002229,-0.279584862063693,0.289958361134847,0.0241805487275081,0.538477818609872,86,0.0465116279069767,0.215665546406877,0.4913
"418","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Pseudoscorpiones","drought","undisturbed vs disturbed",0.003694581,0.00862069,NA,0.004926108,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,NA,-0.983721129436878,0.407590813843497,-0.847297976387206,NA,0.136423153049672,NA,86,0.0465116279069767,0.215665546406877,0.4913
"419","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Pseudoscorpiones","drought","undisturbed vs disturbed",0.030788177,0.04679803,0.014778325,0.022167488,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.415698721464684,0.480634004450276,-0.418710355371869,0.454776734680094,0.00301163390718512,0.674371362588962,86,0.0465116279069767,0.215665546406877,0.4913
"420","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Pseudoscorpiones","drought","undisturbed vs disturbed",0.174876847,0.157635468,0.068965517,0.041871921,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.146280820352591,0.233372879600978,0.103796791894672,0.226081336902044,0.0424840284579189,0.475480111994229,86,0.0465116279069767,0.215665546406877,0.4913
"421","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Pseudoscorpiones","drought","undisturbed vs disturbed",0.169950739,0.088669951,0.066502463,0.057881773,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.514087700414981,0.630493587033208,0.650587563689458,0.579237911003299,0.136499863274478,0.761076810186264,86,0.0465116279069767,0.215665546406877,0.4913
"422","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Chilipoda","drought","undisturbed vs disturbed",0.006426735,0.003084833,0.003598972,0.001542416,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.765769226142921,0.60381113829544,0.733969110246867,0.563599907625504,0.0318001158960542,0.750732913642065,86,0.0465116279069767,0.215665546406877,0.4913
"423","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Chilipoda","drought","undisturbed vs disturbed",0.056041131,0.027763496,0.022365039,0.019280206,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"fail",0.540870736435507,0.706003514085105,0.702363838969321,0.641520012239186,0.161493102533814,0.800949444246755,86,0.0465116279069767,0.215665546406877,0.4913
"424","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Chilipoda","drought","undisturbed vs disturbed",0.032390746,0.048586118,0.022365039,0.02622108,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"fail",-0.312715027444576,0.846046722455814,-0.405465087526154,0.768014627186662,0.0927500600815779,0.876364437426954,86,0.0465116279069767,0.215665546406877,0.4913
"425","Santonja_2017a","Santonja_2017a_1","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",24.91803279,55.95628415,2.62295082,4.808743169,"SE",72,72,NA,-34.25,-34.25,NA,NA,"France","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Low validity",43.9652777777778,5.87833333333333,"detritivore","yes",2017,"pass",-0.807131456654279,0.0185099152511826,-0.808978995906356,0.0184655863157903,0.00184753925207715,0.13588813898126,144,0.0277777777777778,0.166666666666667,0.5291
"426","Santonja_2017a","Santonja_2017a_1","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",12.25806452,19.35483871,1.075268817,1.720430108,"SE",72,72,NA,-34.25,-34.25,NA,NA,"France","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Low validity",43.9652777777778,5.87833333333333,"predator","yes",2017,"pass",-0.456861681844124,0.0156263192327474,-0.456758402196592,0.0155959098489028,0.00010327964753204,0.124883585185975,144,0.0277777777777778,0.166666666666667,0.5291
"427","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Oribatida","drought","undisturbed vs disturbed",1.063829787,1.063829787,NA,4.255319149,"SE",21,92,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"fail",-7.94503757740786,80.1129457886948,0,NA,7.94503757740786,NA,68.3893805309735,0.0584886128364389,0.241844191239812,0.4913
"428","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Psocoptera","drought","undisturbed vs disturbed",0.333774834,0.287417219,0.173509934,0.105960265,"SE",21,92,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.216692781836113,0.429022600034184,0.149531731071578,0.406147792949561,0.0671610507645347,0.637297256348685,68.3893805309735,0.0584886128364389,0.241844191239812,0.4913
"429","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Thysanoptera","drought","undisturbed vs disturbed",0.049019608,0.065359477,0.023965142,0.045751634,"SE",21,92,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"fail",-0.41317589248046,0.803319080639789,-0.287682067351781,0.729012354026642,0.125493825128679,0.853822202818972,68.3893805309735,0.0584886128364389,0.241844191239812,0.4913
"430","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Prostigmata","drought","undisturbed vs disturbed",0.145124717,0.163265306,0.054421769,0.090702948,"SE",21,92,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.201791519915754,0.478025792632647,-0.117783031828259,0.449266977466984,0.0840084880874957,0.670273807833026,68.3893805309735,0.0584886128364389,0.241844191239812,0.4913
"431","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Oribatida","drought","undisturbed vs disturbed",31.20567376,25.53191489,6.382978723,NA,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,NA,0.170868050205976,0.146293327069737,0.200670695640182,NA,0.0298026454342052,NA,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"432","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Psocoptera","drought","undisturbed vs disturbed",0.082119205,0.035761589,0.030463576,0.01986755,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.745785062982932,0.474808641736654,0.831297526708027,0.446259057689272,0.0855124637250947,0.66802624027,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"433","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Thysanoptera","drought","undisturbed vs disturbed",0.1416122,0.139433551,0.055555556,0.041394336,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.0483894653307291,0.249903743700073,0.0155041848809173,0.24204009680714,0.0328852804498118,0.491975707537618,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"434","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Diplopoda","drought","undisturbed vs disturbed",0.119148936,0.072340426,0.04822695,0.032624113,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.479215604245821,0.384266942646064,0.498991158219828,0.367215503158574,0.019775553974007,0.605983088178684,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"435","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Entomobryomorpha","drought","undisturbed vs disturbed",6.013513514,4.459459459,1.486486486,0.810810811,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.313004400251676,0.0953678588806493,0.298981627889643,0.0941612472478811,0.0140227723620323,0.306857046925569,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"436","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Poduromorpha","drought","undisturbed vs disturbed",3.47826087,4.869565217,1.043478261,1.217391304,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.322722236403021,0.155501562473528,-0.336472236415856,0.15249999997433,0.0137500000128349,0.390512483762466,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"437","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Symphypleona","drought","undisturbed vs disturbed",1.506410256,0.945512821,0.395299145,0.245726496,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.466416567303205,0.138726841429695,0.46575733757669,0.136400971025685,0.00065922972651522,0.369325020849772,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"438","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Neelipleona","drought","undisturbed vs disturbed",0.20154185,0.003303965,0.122246696,NA,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,NA,4.24410764895186,0.505768496908058,4.11087378974708,NA,0.133233859204778,NA,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"439","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Prostigmata","drought","undisturbed vs disturbed",3.555555556,3.083900227,0.671201814,0.489795918,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.147521862118898,0.0613376653224405,0.142316222226579,0.060861106690645,0.0052056398923194,0.246700439178055,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"440","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Mesostigmata","drought","undisturbed vs disturbed",4.478672986,3.400473934,0.829383886,0.58056872,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.277984098279634,0.0639493012210597,0.275411979805508,0.0634428686268862,0.00257211847412553,0.251878678388795,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"441","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Pseudoscorpiones","drought","undisturbed vs disturbed",0.135036496,0.171532847,0.051094891,0.054744526,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.218572615368327,0.252744335570887,-0.239229693320003,0.245026245512398,0.020657077951676,0.495001258091733,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"442","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Chilipoda","drought","undisturbed vs disturbed",0.040773067,0.03553616,0.02244389,0.025062344,"SE",43,274,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"fail",0.0402753162299054,0.885204598092756,0.137470971265976,0.800400900269736,0.0971956550360709,0.894651272993973,148.668769716088,0.0269054489899847,0.164028805366572,0.4913
"443","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Oribatida","drought","undisturbed vs disturbed",31.91489362,23.04964539,6.028368794,3.191489362,"SE",43,594,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.3336761078802,0.0552607454912802,0.325422400531038,0.05485060997199,0.00825370734916214,0.234202070810636,160.389324960754,0.0249393156369901,0.157921865607616,0.4913
"444","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Psocoptera","drought","undisturbed vs disturbed",0.111258278,0.259602649,0.039735099,0.098013245,"SE",43,594,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.85479473884539,0.27924286015273,-0.847297861671217,0.270095791496062,0.00749687717417302,0.519707409506601,160.389324960754,0.0249393156369901,0.157921865607616,0.4913
"445","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Thysanoptera","drought","undisturbed vs disturbed",0.050108932,0.221132898,0.025054466,0.059912854,"SE",43,594,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-1.39626774076491,0.34037841541796,-1.48456459356319,0.323406294403449,0.0882968527982755,0.568688222494056,160.389324960754,0.0249393156369901,0.157921865607616,0.4913
"446","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Diplopoda","drought","undisturbed vs disturbed",0.04964539,0.35177305,0.026950355,0.209929078,"SE",43,594,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-1.98880346230999,0.704253270693835,-1.9580806871122,0.650833324242793,0.0307227751977812,0.806742415051293,160.389324960754,0.0249393156369901,0.157921865607616,0.4913
"447","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Entomobryomorpha","drought","undisturbed vs disturbed",16.41891892,10.81081081,6.081081081,4.189189189,"SE",43,594,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.411396608856366,0.29767137714612,0.417887628247565,0.287330461235524,0.00649101939119873,0.536032145710986,160.389324960754,0.0249393156369901,0.157921865607616,0.4913
"448","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Poduromorpha","drought","undisturbed vs disturbed",8.043478261,4.52173913,3.217391304,1.434782609,"SE",43,594,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.605622840199575,0.269618497222444,0.575964926049322,0.260684171619926,0.0296579141502531,0.510572396061446,160.389324960754,0.0249393156369901,0.157921865607616,0.4913
"449","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Symphypleona","drought","undisturbed vs disturbed",0.30982906,0.357905983,0.128205128,0.15491453,"SE",43,594,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.15231066667256,0.374675767231638,-0.144249608555509,0.3585715796831,0.0080610581170513,0.598808466609399,160.389324960754,0.0249393156369901,0.157921865607616,0.4913
